44406,"[CH3:1][c:2]1[n:14]([CH:15]2[CH2:20][CH2:19][O:18][CH2:17][CH2:16]2)[c:5](-[c:6]2[c:12]([F:13])[cH:11][n:10][c:8]([NH2:9])[n:7]2)[cH:4][n:3]1.[F:21][c:22]1[c:37](Cl)[cH:36][c:34]([F:35])[c:24]([CH2:25][N:26]2[C@@H:32]([CH3:33])[CH2:31][O:30][CH2:29][C@@H:27]2[CH3:28])[cH:23]1>CC(c1c(-c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(C(C)C)cc(C(C)C)c1)C.CN(C=O)C.ClCCl.O1CCOCC1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[K+].[O-]C(C)(C)C.[Pd].[Pd]>[F:35][c:34]1[cH:36][c:37]([NH:9][c:8]2[n:7][c:6](-[c:5]3[n:14]([CH:15]4[CH2:20][CH2:19][O:18][CH2:17][CH2:16]4)[c:2]([CH3:1])[n:3][cH:4]3)[c:12]([F:13])[cH:11][n:10]2)[c:22]([F:21])[cH:23][c:24]1[CH2:25][N:26]1[C@@H:27]([CH3:28])[CH2:29][O:30][CH2:31][C@@H:32]1[CH3:33]"
44416,"O=C=[N:3][C:4]([c:6]1[c:12]([F:13])[cH:11][cH:10][cH:9][c:7]1[F:8])=[O:5].[NH2:14][c:15]1[c:27]([F:28])[cH:26][c:19]([O:20][CH2:21][C:22]([F:25])([F:24])[F:23])[c:17]([Cl:18])[cH:16]1>Cc1ccccc1>O=C([NH:3][C:4]([c:6]1[c:7]([F:8])[cH:9][cH:10][cH:11][c:12]1[F:13])=[O:5])[NH:14][c:15]1[c:27]([F:28])[cH:26][c:19]([O:20][CH2:21][C:22]([F:25])([F:23])[F:24])[c:17]([Cl:18])[cH:16]1"
44425,"[CH3:1][C:2]([O:5][C:6]([NH:8][c:9]1[c:27]([F:28])[cH:26][c:24]([F:25])[c:11](-[c:12]2[cH:23][c:22]3[c:16]([cH:17][c:18]([n:20][cH:21]3)Cl)[n:15][c:13]2[CH3:14])[cH:10]1)=[O:7])([CH3:4])[CH3:3].[CH3:29][C:30](=[O:32])[NH2:31]>C1COCCO1.CC1(c2c(c(ccc2)P(c2ccccc2)c2ccccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1)C.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd]>[CH3:1][C:2]([O:5][C:6]([NH:8][c:9]1[c:27]([F:28])[cH:26][c:24]([F:25])[c:11](-[c:12]2[cH:23][c:22]3[c:16]([cH:17][c:18]([n:20][cH:21]3)[NH:31][C:30](=[O:32])[CH3:29])[n:15][c:13]2[CH3:14])[cH:10]1)=[O:7])([CH3:4])[CH3:3]"
44468,"N#[C:2][c:3]1[s:10][c:6]([C:7](=[O:9])[CH3:8])[cH:5][cH:4]1>CC(c1sc(I)cc1)=O>N[CH2:2][c:3]1[s:10][c:6]([C:7](=[O:9])[CH3:8])[cH:5][cH:4]1"
44483,"O=[C:2]([c:10]1[cH:19][c:16]([C:17]#[N:18])[c:14]([NH2:15])[c:12]([F:13])[cH:11]1)[CH2:3][NH:4][C:5]([CH3:9])([CH3:8])[CH2:6][CH3:7]>Cl>O[CH:2]([c:10]1[cH:19][c:16]([C:17]#[N:18])[c:14]([NH2:15])[c:12]([F:13])[cH:11]1)[CH2:3][NH:4][C:5]([CH3:9])([CH3:8])[CH2:6][CH3:7]"
44517,"S=C=[N:3][c:4]1[cH:10][cH:9][c:7]([F:8])[cH:6][cH:5]1.[NH2:11][c:12]1[c:17]([O:18][CH2:19][c:20]2[c:26]([Cl:27])[cH:25][cH:24][cH:23][c:21]2[F:22])[cH:16][cH:15][cH:14][n:13]1>Cc1ccccc1>S=C([NH:11][c:12]1[c:17]([O:18][CH2:19][c:20]2[c:26]([Cl:27])[cH:25][cH:24][cH:23][c:21]2[F:22])[cH:16][cH:15][cH:14][n:13]1)[NH:3][c:4]1[cH:5][cH:6][c:7]([F:8])[cH:9][cH:10]1"
44530,"N#[C:2][c:3]1[c:9]([CH2:10][N:11]2[CH2:16][C:13]([F:15])([F:14])[CH2:12]2)[cH:8][cH:7][c:5]([Cl:6])[cH:4]1>O.[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-]>N[CH2:2][c:3]1[c:9]([CH2:10][N:11]2[CH2:16][C:13]([F:15])([F:14])[CH2:12]2)[cH:8][cH:7][c:5]([Cl:6])[cH:4]1"
44550,"[CH3:1][O:2][c:3]1[cH:10][c:8]([F:9])[cH:7][cH:6][c:4]1Cl.[cH:11]1[cH:25][cH:24][c:14]([C:15](=[N:22][NH2:23])[c:16]2[cH:21][cH:20][cH:19][cH:18][cH:17]2)[cH:13][cH:12]1>CC(P(c1c(-c2ccccc2)cccc1)C(C)(C)C)(C)C.CCOC(=O)C.CC([O-])(C)C.Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd].[Pd]>[CH3:1][O:2][c:3]1[c:4]([NH:23][N:22]=[C:15]([c:14]2[cH:24][cH:25][cH:11][cH:12][cH:13]2)[c:16]2[cH:21][cH:20][cH:19][cH:18][cH:17]2)[cH:6][cH:7][c:8]([F:9])[cH:10]1"
44568,"N#[C:2][c:3]1[cH:16][c:7]([O:8][c:9]2[c:14]([Cl:15])[cH:13][cH:12][cH:11][cH:10]2)[cH:6][cH:5][cH:4]1>C1COCC1.CCO.O.[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-]>N[CH2:2][c:3]1[cH:16][c:7]([O:8][c:9]2[c:14]([Cl:15])[cH:13][cH:12][cH:11][cH:10]2)[cH:6][cH:5][cH:4]1"
44610,"CCOC(/C=[CH:7]/[c:8]1[c:34]([O:35][c:36]2[c:45]([Cl:46])[cH:44][c:39]([C:40]([F:43])([F:42])[F:41])[cH:38][n:37]2)[cH:33][c:11]([O:12][CH2:13][CH2:14][O:15][Si:16]([C:29]([CH3:32])([CH3:31])[CH3:30])([c:23]2[cH:28][cH:27][cH:26][cH:25][cH:24]2)[c:17]2[cH:22][cH:21][cH:20][cH:19][cH:18]2)[cH:10][cH:9]1)=O>CCO.C.[Pd]>O=C(OCC)C[CH2:7][c:8]1[c:34]([O:35][c:36]2[c:45]([Cl:46])[cH:44][c:39]([C:40]([F:42])([F:43])[F:41])[cH:38][n:37]2)[cH:33][c:11]([O:12][CH2:13][CH2:14][O:15][Si:16]([C:29]([CH3:31])([CH3:32])[CH3:30])([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[c:23]2[cH:28][cH:27][cH:26][cH:25][cH:24]2)[cH:10][cH:9]1"
44616,"N#[C:2][NH2:3].[CH3:4][CH2:5][O:6][C:7]([c:9]1[cH:50][c:47]([O:48][CH3:49])[c:12]([O:13][c:14]2[c:45]([F:46])[c:27]([O:28][c:29]3[c:36]([O:37][CH2:38][c:39]4[cH:44][cH:43][cH:42][cH:41][cH:40]4)[cH:35][cH:34][c:31]([C:32]#[N:33])[cH:30]3)[n:26][c:17]([O:18][c:19]3[cH:25][c:23]([NH2:24])[cH:22][cH:21][cH:20]3)[c:15]2[F:16])[cH:11][cH:10]1)=[O:8]>CCO.Cl>N=[C:2]([NH2:3])[NH:24][c:23]1[cH:25][c:19]([O:18][c:17]2[n:26][c:27]([O:28][c:29]3[c:36]([O:37][CH2:38][c:39]4[cH:40][cH:41][cH:42][cH:43][cH:44]4)[cH:35][cH:34][c:31]([C:32]#[N:33])[cH:30]3)[c:45]([F:46])[c:14]([O:13][c:12]3[c:47]([O:48][CH3:49])[cH:50][c:9]([C:7](=[O:8])[O:6][CH2:5][CH3:4])[cH:10][cH:11]3)[c:15]2[F:16])[cH:20][cH:21][cH:22]1"
44625,"O=C1C(=[CH:7][c:8]2[cH:17][cH:16][c:11]([C:12](=[O:15])[O:13][CH3:14])[cH:10][cH:9]2)CCO1>CC(O)=O.C.[Pd]>C1OC(=O)C([CH2:7][c:8]2[cH:9][cH:10][c:11]([C:12](=[O:15])[O:13][CH3:14])[cH:16][cH:17]2)C1"
44638,"O=C=[N:3][S:4]([c:7]1[c:12](-[c:13]2[cH:18][cH:17][cH:16][cH:15][cH:14]2)[cH:11][cH:10][cH:9][cH:8]1)(=[O:6])=[O:5].[CH3:19][c:20]1[n:27][c:25]([NH2:26])[n:24][c:22]([CH3:23])[cH:21]1>CC#N.CCCCCl.c1cncnc1>O=C([NH:3][S:4]([c:7]1[c:12](-[c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[cH:11][cH:10][cH:9][cH:8]1)(=[O:5])=[O:6])[NH:26][c:25]1[n:27][c:20]([CH3:19])[cH:21][c:22]([CH3:23])[n:24]1"
44650,"CCOC(C=[CH:7][c:8]1[c:37]2[c:24]([cH:25][cH:26][c:27]([cH:36]2)[O:28][CH2:29][c:30]2[cH:35][cH:34][cH:33][cH:32][cH:31]2)[n:10]([CH2:11][C:12]([N:14]([CH2:16][CH2:17][c:18]2[cH:23][cH:22][cH:21][cH:20][cH:19]2)[CH3:15])=[O:13])[cH:9]1)=O>CCO.[H][H].[Pd]>O=C(OCC)C[CH2:7][c:8]1[c:37]2[c:24]([cH:25][cH:26][c:27]([cH:36]2)[O:28][CH2:29][c:30]2[cH:35][cH:34][cH:33][cH:32][cH:31]2)[n:10]([CH2:11][C:12]([N:14]([CH2:16][CH2:17][c:18]2[cH:23][cH:22][cH:21][cH:20][cH:19]2)[CH3:15])=[O:13])[cH:9]1"
44679,"N#[C:2][c:3]1[cH:34][c:7]([CH2:8][N:9]2[CH2:14][CH2:13][C:12]3([N:26]([c:27]4[cH:33][c:31]([F:32])[cH:30][cH:29][cH:28]4)[C:24](=[O:25])[N:23]=[C:15]3[NH:16][CH:17]3[CH2:22][CH2:21][CH2:20][CH2:19][CH2:18]3)[CH2:11][CH2:10]2)[cH:6][cH:5][cH:4]1>CCO>N[CH2:2][c:3]1[cH:34][c:7]([CH2:8][N:9]2[CH2:14][CH2:13][C:12]3([N:26]([c:27]4[cH:33][c:31]([F:32])[cH:30][cH:29][cH:28]4)[C:24](=[O:25])[N:23]=[C:15]3[NH:16][CH:17]3[CH2:22][CH2:21][CH2:20][CH2:19][CH2:18]3)[CH2:11][CH2:10]2)[cH:6][cH:5][cH:4]1"
44696,"OCCC#[C:5][c:6]1[cH:11][n:10][cH:9][n:8][cH:7]1>CC(O)C.[Pd]>C([CH2:5][c:6]1[cH:7][n:8][cH:9][n:10][cH:11]1)CCO"
44709,"Fc1c(CN2CCOCC2)ccc(/C=[CH:6]/[c:7]2[cH:22][c:11](-[c:12]3[cH:21][c:20]4[c:14]([n:15][cH:16][nH:17][c:18]4=[O:19])[nH:13]3)[cH:10][cH:9][n:8]2)c1>ClCCl.CO.[Pd]>Fc1c(CN2CCOCC2)ccc(C[CH2:6][c:7]2[cH:22][c:11](-[c:12]3[cH:21][c:20]4[c:14]([n:15][cH:16][nH:17][c:18]4=[O:19])[nH:13]3)[cH:10][cH:9][n:8]2)c1"
44745,"O=C=[N:3][c:4]1[cH:9][cH:8][cH:7][cH:6][cH:5]1.[CH3:10][C:11]([NH:13][c:14]1[s:27][c:18](-[c:19]2[cH:26][c:24]([NH2:25])[c:22]([Cl:23])[n:21][cH:20]2)[c:16]([CH3:17])[n:15]1)=[O:12]>C1COCC1>O=C([NH:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)[NH:25][c:24]1[cH:26][c:19](-[c:18]2[s:27][c:14]([NH:13][C:11](=[O:12])[CH3:10])[n:15][c:16]2[CH3:17])[cH:20][n:21][c:22]1[Cl:23]"
44755,"O=C=[N:3][C:4]([c:6]1[c:12]([F:13])[cH:11][cH:10][cH:9][c:7]1[F:8])=[O:5].[CH3:14][CH:15]([C:27]([C:30]([F:33])([F:32])[F:31])([F:29])[F:28])[O:16][c:17]1[c:25]([Cl:26])[c:23]([F:24])[c:21]([NH2:22])[cH:20][c:18]1[Cl:19]>ClCCCl>O=C([NH:3][C:4]([c:6]1[c:7]([F:8])[cH:9][cH:10][cH:11][c:12]1[F:13])=[O:5])[NH:22][c:21]1[c:23]([F:24])[c:25]([Cl:26])[c:17]([O:16][CH:15]([C:27]([C:30]([F:33])([F:31])[F:32])([F:28])[F:29])[CH3:14])[c:18]([Cl:19])[cH:20]1"
44759,"S=C=[N:3][CH:4]([C:6]([CH3:9])([CH3:8])[CH3:7])[CH3:5].[CH3:10][C:11]([NH:13][c:14]1[n:20][cH:19][c:17]([NH2:18])[cH:16][cH:15]1)=[O:12]>c1ccncc1>S=C([NH:3][CH:4]([C:6]([CH3:7])([CH3:8])[CH3:9])[CH3:5])[NH:18][c:17]1[cH:19][n:20][c:14]([NH:13][C:11](=[O:12])[CH3:10])[cH:15][cH:16]1"
44769,"[Cl:1][c:2]1[n:13][nH:12][c:10](=[O:11])[c:9]2[c:3]1[cH:4][c:5]([cH:7][cH:8]2)Br.[NH2:14][CH2:15][c:16]1[cH:26][c:20](-[n:21]2[cH:25][cH:24][cH:23][cH:22]2)[cH:19][cH:18][cH:17]1>CCOC(=O)C.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[O-]C(C)(C)C.[Pd].[Pd].c1ccc(P(c2c(-c3c4c(cccc4)ccc3P(c3ccccc3)c3ccccc3)c3c(cccc3)cc2)c2ccccc2)cc1>[Cl:1][c:2]1[n:13][nH:12][c:10](=[O:11])[c:9]2[c:3]1[cH:4][c:5]([cH:7][cH:8]2)[NH:14][CH2:15][c:16]1[cH:26][c:20](-[n:21]2[cH:25][cH:24][cH:23][cH:22]2)[cH:19][cH:18][cH:17]1"
44793,"N#[C:2][CH2:3][CH2:4][N:5]1[CH2:17][CH2:16][C:8]([c:10]2[cH:15][cH:14][cH:13][cH:12][cH:11]2)([OH:9])[CH2:7][CH2:6]1>B.C1COCC1.C1COCC1.CCOCC.Cl.ClCCl.[Na+].[OH-]>N[CH2:2][CH2:3][CH2:4][N:5]1[CH2:17][CH2:16][C:8]([c:10]2[cH:15][cH:14][cH:13][cH:12][cH:11]2)([OH:9])[CH2:7][CH2:6]1"
44809,"O=C=[N:3][c:4]1[cH:13][cH:12][c:7]([C:8]([F:11])([F:10])[F:9])[cH:6][cH:5]1.[CH3:14][O:15][C:16]([CH:18]([C:29]([O:31][CH3:32])=[O:30])[CH2:19][c:20]1[cH:28][c:24]([CH2:25][CH2:26][OH:27])[cH:23][cH:22][cH:21]1)=[O:17]>>O=C([NH:3][c:4]1[cH:5][cH:6][c:7]([C:8]([F:9])([F:10])[F:11])[cH:12][cH:13]1)[O:27][CH2:26][CH2:25][c:24]1[cH:28][c:20]([CH2:19][CH:18]([C:16]([O:15][CH3:14])=[O:17])[C:29](=[O:30])[O:31][CH3:32])[cH:21][cH:22][cH:23]1"
44816,"Br[c:2]1[cH:11][c:6]([S:7](=[O:10])(=[O:9])[NH2:8])[cH:5][cH:4][cH:3]1.[OH:12][CH2:13][CH2:14][CH2:15][NH:16][c:17]1[n:26][c:25]2[cH:27][c:28]([cH:33][cH:34][c:24]2[n:23]2[c:18]1[n:19][cH:20][c:21]2I)[C:29]([F:32])([F:31])[F:30]>ClCCl.Cl[Pd]Cl.O.O=C([O-])[O-].O=C([O-])C.O=CN(C)C.[Fe+2].[K+].[Na+].[Na+].c1ccc(P([c-]2cccc2)c2ccccc2)cc1.c1ccc(P([c-]2cccc2)c2ccccc2)cc1.c1ccc(P([Pd](P(c2ccccc2)(c2ccccc2)c2ccccc2)(P(c2ccccc2)(c2ccccc2)c2ccccc2)P(c2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1>[cH:20]1[c:21](-[c:2]2[cH:11][c:6]([S:7](=[O:10])(=[O:9])[NH2:8])[cH:5][cH:4][cH:3]2)[n:23]2[c:24]3[cH:34][cH:33][c:28]([C:29]([F:31])([F:30])[F:32])[cH:27][c:25]3[n:26][c:17]([NH:16][CH2:15][CH2:14][CH2:13][OH:12])[c:18]2[n:19]1"
44827,"CCO[P:4]([O:8][CH2:9][CH3:10])[O:5][CH2:6][CH3:7].Cl[C:12](=[O:22])[O:13][c:14]1[cH:21][cH:20][c:17]([O:18][CH3:19])[cH:16][cH:15]1>>O=[P:4]([C:12](=[O:22])[O:13][c:14]1[cH:21][cH:20][c:17]([O:18][CH3:19])[cH:16][cH:15]1)([O:5][CH2:6][CH3:7])[O:8][CH2:9][CH3:10]"
44829,"[CH3:1][c:2]1[n:21][c:6]([C:7]#[C:8][c:9]2[cH:20][cH:19][c:12](-[c:13]3[n:18][n:16](C)[cH:15][cH:14]3)[cH:11][cH:10]2)[cH:5][cH:4][cH:3]1>CCCC[N+](CCCC)(CCCC)CCCC.CCN(CC)CC.CN(C=O)C.C[Si](C#Cc1nc(C)ccc1)(C)C.Cl[Pd]Cl.C[n]1nc(-c2ccc(Br)cc2)cc1.C[n]1c(-c2ccc(Br)cc2)ccn1.O.O1CCCC1.[Cu]I.[F-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>[cH:5]1[c:6]([C:7]#[C:8][c:9]2[cH:20][cH:19][c:12](-[c:13]3[n:18](C)[n:16][cH:15][cH:14]3)[cH:11][cH:10]2)[n:21][c:2]([CH3:1])[cH:3][cH:4]1"
44866,"CCOC(C(=[CH:10][c:11]1[cH:20][c:17]([O:18][CH3:19])[c:14]([O:15][CH3:16])[cH:13][cH:12]1)C(=O)C)=O>CCOC(=O)C.[Pd]>CC(C(C(=O)OCC)[CH2:10][c:11]1[cH:20][c:17]([O:18][CH3:19])[c:14]([O:15][CH3:16])[cH:13][cH:12]1)=O"
44875,"N#CC(=C(N=[CH:9][c:10]1[n:26][n:13](-[c:14]2[c:24]([Cl:25])[cH:23][c:18]([C:19]([F:22])([F:21])[F:20])[cH:17][c:15]2[Cl:16])[n:12][cH:11]1)C#N)N>C1OCCC1.CO.O.[BH4-].[Na+]>N#CC(=C(N)C#N)N[CH2:9][c:10]1[n:26][n:13](-[c:14]2[c:15]([Cl:16])[cH:17][c:18]([C:19]([F:21])([F:22])[F:20])[cH:23][c:24]2[Cl:25])[n:12][cH:11]1"
44948,"O=[C:2]([c:10]1[cH:15][c:14]2[CH2:16][c:17]3[c:22](-[c:13]2[cH:12][cH:11]1)[cH:21][cH:20][cH:19][cH:18]3)[CH2:3][CH2:4][n:5]1[cH:9][n:8][cH:7][cH:6]1>[BH4-].[Na+]>O[CH:2]([c:10]1[cH:15][c:14]2[CH2:16][c:17]3[c:22](-[c:13]2[cH:12][cH:11]1)[cH:21][cH:20][cH:19][cH:18]3)[CH2:3][CH2:4][n:5]1[cH:9][n:8][cH:7][cH:6]1"
44957,"C(=[C:8]1[CH2:19][CH2:18][c:12]2[cH:13][cH:14][c:15]([cH:17][c:11]2[C:9]1=[O:10])[Br:16])c1cnccc1>OCC.[H][H].[Pd]>c1cc(C[CH:8]2[CH2:19][CH2:18][c:12]3[cH:13][cH:14][c:15]([cH:17][c:11]3[C:9]2=[O:10])[Br:16])cnc1"
45058,"S=C=[N:3][C:4]([c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:5].[CH3:12][CH2:13][n:14]1[c:36]2[c:26]([c:27]3[n:31]([CH3:32])[cH:30][n:29][c:28]3[c:33]([n:35]2)[NH2:34])[cH:25][c:15]1[C:16]([N:18]([CH:22]1[CH2:24][CH2:23]1)[CH:19]1[CH2:21][CH2:20]1)=[O:17]>CC(=O)C.O>S=C([NH:3][C:4]([c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)=[O:5])[NH:34][c:33]1[n:35][c:36]2[c:26]([cH:25][c:15]([n:14]2[CH2:13][CH3:12])[C:16]([N:18]([CH:22]2[CH2:24][CH2:23]2)[CH:19]2[CH2:20][CH2:21]2)=[O:17])[c:27]2[n:31]([cH:30][n:29][c:28]12)[CH3:32]"
45138,"Br[c:2]1[c:24]2[c:6]([cH:7][cH:8][c:9]([n:23]2)-[n:10]2[c:18]3[c:13]([cH:14][c:15]4[O:22][CH2:21][CH2:20][O:19][c:16]4[cH:17]3)[n:12][cH:11]2)[cH:5][cH:4][cH:3]1.[CH3:25][C:26]([O:29][C:30]([NH:32][CH:33]1[CH2:38][CH2:37][NH:36][CH2:35][CH2:34]1)=[O:31])([CH3:28])[CH3:27]>C1COCCO1.ClCCl.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(C(F)(F)F)O.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd].c1ccc(P(c2c(-c3c4c(cccc4)ccc3P(c3ccccc3)c3ccccc3)c3c(cccc3)cc2)c2ccccc2)cc1>[CH3:28][C:26]([O:29][C:30]([NH:32][CH:33]1[CH2:34][CH2:35][N:36]([c:2]2[c:24]3[c:6]([cH:7][cH:8][c:9]([n:23]3)-[n:10]3[c:18]4[c:13]([cH:14][c:15]5[O:22][CH2:21][CH2:20][O:19][c:16]5[cH:17]4)[n:12][cH:11]3)[cH:5][cH:4][cH:3]2)[CH2:37][CH2:38]1)=[O:31])([CH3:25])[CH3:27]"
45146,"O=C=[N:3][c:4]1[c:9]([Cl:10])[cH:8][cH:7][cH:6][cH:5]1.[CH3:11][CH2:12][O:13][C:14]([C:16]1([CH2:35][NH:34][CH2:33][CH2:32]1)[CH2:17][O:18][c:19]1[cH:31][cH:30][c:22](-[c:23]2[cH:29][cH:28][c:26]([F:27])[cH:25][cH:24]2)[cH:21][cH:20]1)=[O:15]>CCN(CC)CC.ClCCl>O=C([N:34]1[CH2:35][C:16]([CH2:17][O:18][c:19]2[cH:31][cH:30][c:22](-[c:23]3[cH:29][cH:28][c:26]([F:27])[cH:25][cH:24]3)[cH:21][cH:20]2)([C:14](=[O:15])[O:13][CH2:12][CH3:11])[CH2:32][CH2:33]1)[NH:3][c:4]1[c:9]([Cl:10])[cH:8][cH:7][cH:6][cH:5]1"
45147,"S=C=[N:3][CH2:4][C:5](=[O:8])[O:6][CH3:7].[CH3:9][C:10]([c:13]1[c:25]([OH:26])[c:16](-[c:17]2[cH:24][c:22]([Cl:23])[c:20]([Cl:21])[cH:19][cH:18]2)[s:15][cH:14]1)=[N:11][NH2:12]>CO.CN(C=O)C.O>S=C([NH:3][CH2:4][C:5](=[O:8])[O:6][CH3:7])[NH:12][N:11]=[C:10]([c:13]1[c:25]([OH:26])[c:16](-[c:17]2[cH:24][c:22]([Cl:23])[c:20]([Cl:21])[cH:19][cH:18]2)[s:15][cH:14]1)[CH3:9]"
45148,"Br[c:2]1[cH:20][cH:19][c:5]2[nH:6][c:7]([n:9]3[CH:10]([CH2:17][O:18][c:3]1[c:4]23)[CH:11]1[NH:16][CH2:15][CH2:14][CH2:13][CH2:12]1)=[O:8].OB([c:24]1[c:29]([CH3:30])[o:28][n:27][c:25]1[CH3:26])O>ClCCl.Cl[Pd]Cl.O.O1CCOCC1.O=C([O-])[O-].[Fe+2].[K+].[K+].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P([c-]2cccc2)c2ccccc2)cc1>[NH:16]1[CH2:15][CH2:14][CH2:13][CH2:12][CH:11]1[CH:10]1[n:9]2[c:4]3[c:5]([nH:6][c:7]2=[O:8])[cH:19][cH:20][c:2](-[c:24]2[c:29]([CH3:30])[o:28][n:27][c:25]2[CH3:26])[c:3]3[O:18][CH2:17]1"
45154,"O=[C:2]1[CH2:18][CH2:17][c:16]2[c:3]1[cH:4][cH:5][c:6]([cH:15]2)-[c:7]1[cH:14][c:11]([C:12]#[N:13])[cH:10][cH:9][cH:8]1>[BH4-].[Na+]>O[CH:2]1[CH2:18][CH2:17][c:16]2[c:3]1[cH:4][cH:5][c:6]([cH:15]2)-[c:7]1[cH:14][c:11]([C:12]#[N:13])[cH:10][cH:9][cH:8]1"
45207,"[N:1]#[C:2][c:3]1[cH:30][cH:29][c:16]([NH:17][C:18]([c:20]2[o:28][c:27]3[c:22]([cH:23][cH:24][cH:25][cH:26]3)[n:21]2)=[O:19])[c:5]([C:6]([O:8]Cc2ccccc2)=[O:7])[cH:4]1>CCN(CC)CC.CCO.ClCCl.O=C(c1oc2c(cccc2)n1)OCc1ccccc1.C1COCC1.[H][H].[Pd].c1ccc(COC(=O)c2cc(C#N)ccc2N)cc1.c1ccncc1>[O:19]=[C:18]([NH:17][c:16]1[c:5]([C:6]([OH:8])=[O:7])[cH:4][c:3]([C:2]#[N:1])[cH:30][cH:29]1)[c:20]1[o:28][c:27]2[cH:26][cH:25][cH:24][cH:23][c:22]2[n:21]1"
45240,"O=[CH:2][c:3]1[c:8]([Br:9])[cH:7][n:6][n:4]1[CH3:5].[Mg+][CH2:11][CH2:12][CH2:13][c:14]1[cH:19][cH:18][cH:17][cH:16][cH:15]1>[Br-]>O[CH:2]([CH2:11][CH2:12][CH2:13][c:14]1[cH:19][cH:18][cH:17][cH:16][cH:15]1)[c:3]1[c:8]([Br:9])[cH:7][n:6][n:4]1[CH3:5]"
45278,"O=C=[N:3][c:4]1[cH:13][c:8]([C:9]([F:12])([F:11])[F:10])[cH:7][cH:6][cH:5]1.[CH3:14][S:15][c:16]1[n:29][c:20]([O:21][c:22]2[cH:28][cH:27][c:25]([NH2:26])[cH:24][cH:23]2)[cH:19][cH:18][n:17]1>ClCCl>O=C([NH:3][c:4]1[cH:13][c:8]([C:9]([F:10])([F:11])[F:12])[cH:7][cH:6][cH:5]1)[NH:26][c:25]1[cH:27][cH:28][c:22]([O:21][c:20]2[n:29][c:16]([S:15][CH3:14])[n:17][cH:18][cH:19]2)[cH:23][cH:24]1"
45279,"[CH3:1][O:2][c:3]1[cH:12][c:10]([F:11])[cH:9][cH:8][c:4]1B(O)O.Cl[c:14]1[n:20][cH:19][n:18][c:16]([NH2:17])[cH:15]1>CCOC(C)=O.COCCOC.Cl[Pd]Cl.O=C([O-])[O-].C1COCC1.[Fe+2].[K+].[K+].c1ccc(P([c-]2cccc2)c2ccccc2)cc1.c1ccc(P([c-]2cccc2)c2ccccc2)cc1>[NH2:17][c:16]1[n:18][cH:19][n:20][c:14](-[c:4]2[cH:8][cH:9][c:10]([F:11])[cH:12][c:3]2[O:2][CH3:1])[cH:15]1"
45282,"C[Mg+].O=[C:4]1[c:15]2[c:8]([c:9]([cH:11][c:12]([cH:14]2)[F:13])[F:10])[O:7][CH2:6][CH2:5]1>C1COCC1.[Br-]>C[C:4]1([c:15]2[c:8]([c:9]([cH:11][c:12]([cH:14]2)[F:13])[F:10])[O:7][CH2:6][CH2:5]1)O"
